"ID";"Intercept";"E-046";"J-078";"J-088";"J-059";"J-043";"J-067";"J-048";"J-076";"E-045";"J-092";"E-005";"J-068";"adj.R2";"df";"LL";"AICc";"ΔAICc";"weight"
"2272";25,0871355654359;"+";"+";"+";"+";"+";NA;"+";"+";NA;NA;NA;"+";0,0616684774166814;10;-525,744361263458;1073,23475427295;25,273181357657;1.13077461482758e-07
"3452";25,3370842120313;"+";"+";NA;"+";"+";"+";"+";NA;"+";NA;"+";"+";0,077736734475419;11;-524,561742082803;1073,23548416561;25,2739112503145;1.13036201807564e-07
"3286";25,6729443673915;"+";NA;"+";NA;"+";NA;"+";"+";NA;NA;"+";"+";0,0455424353012194;9;-526,911054510832;1073,23943185631;25,2778589410193;1.12813305879389e-07
"3476";26,2225368949937;"+";"+";NA;NA;"+";NA;NA;"+";"+";NA;"+";"+";0,0454894221238405;9;-526,914857345704;1073,24703752605;25,2854646107626;1.12385110200567e-07
"1174";26,4884270178224;"+";NA;"+";NA;"+";NA;NA;"+";NA;NA;"+";NA;0,0132205960009577;7;-529,191308495132;1073,25083404453;25,2892611292361;1.12171976482577e-07
"3504";25,6492754477818;"+";"+";"+";"+";NA;"+";NA;"+";"+";NA;"+";"+";0,0775970718344577;11;-524,572109674059;1073,25621934812;25,2946464328265;1.11870342688365e-07
"3408";25,1289441385319;"+";"+";"+";"+";NA;NA;"+";NA;"+";NA;"+";"+";0,0614684668590798;10;-525,758954084606;1073,26393991524;25,3023669999529;1.11439323905882e-07
"2398";25,6630745608532;"+";NA;"+";"+";"+";NA;"+";NA;"+";NA;NA;"+";0,0453613851979606;9;-526,92404104602;1073,26540492668;25,303832011394;1.11357723853532e-07
"3421";25,6771217305717;NA;NA;"+";"+";"+";NA;"+";NA;"+";NA;"+";"+";0,0453472309397154;9;-526,925056212454;1073,26743525955;25,3058623442621;1.11244734591259e-07
"1296";26,1020926652092;"+";"+";"+";"+";NA;NA;NA;NA;"+";NA;"+";NA;0,0292221099779675;8;-528,071913163543;1073,26882632709;25,3072534117946;1.11167387024074e-07
"1304";26,4722640513643;"+";"+";"+";NA;"+";NA;NA;NA;"+";NA;"+";NA;0,0291973413840602;8;-528,073660077776;1073,27232015555;25,3107472402608;1.10973356659973e-07
"3136";25,1755129416334;"+";"+";"+";"+";"+";"+";NA;NA;NA;NA;"+";"+";0,0613814277894214;10;-525,765303506607;1073,27663875925;25,3150658439545;1.10733990211198e-07
"3516";25,7161609920766;"+";"+";NA;"+";"+";"+";NA;"+";"+";NA;"+";"+";0,0773835792753693;11;-524,58795485722;1073,28790971444;25,3263367991501;1.10111706370273e-07
"3519";25,6230921610955;NA;"+";"+";"+";"+";"+";NA;"+";"+";NA;"+";"+";0,0773137399534049;11;-524,593137459446;1073,29827491889;25,3367020036007;1.09542517409796e-07
"1118";25,7992530159596;"+";NA;"+";"+";"+";NA;"+";NA;NA;NA;"+";NA;0,0287502187237921;8;-528,105187715089;1073,33537543018;25,3738025148866;1.07529207151415e-07
"1416";26,5500759168827;"+";"+";"+";NA;NA;NA;NA;"+";"+";NA;"+";NA;0,0287445751840997;8;-528,10558556121;1073,33617112242;25,3745982071289;1.07486435582257e-07
"3448";25,3633374013534;"+";"+";"+";NA;"+";"+";"+";NA;"+";NA;"+";"+";0,07698861938119;11;-524,617258687637;1073,34651737527;25,3849444599844;1.06931830419861e-07
"3455";25,226796649552;NA;"+";"+";"+";"+";"+";"+";NA;"+";NA;"+";"+";0,0769544721210501;11;-524,619791636006;1073,35158327201;25,3900103567219;1.06661320353076e-07
"3102";25,6396879874136;"+";NA;"+";"+";"+";NA;NA;NA;NA;NA;"+";"+";0,0286264015103615;8;-528,113915783923;1073,35283156785;25,3912586525562;1.06594768683339e-07
"2240";25,2010003719747;"+";"+";"+";"+";"+";"+";NA;"+";NA;NA;NA;"+";0,06084455678928;10;-525,804454758484;1073,354941263;25,3933683477098;1.06482386733226e-07
"1429";27,1813626132528;NA;NA;"+";NA;"+";NA;NA;"+";"+";NA;"+";NA;0,012410226205633;7;-529,247514638457;1073,36324633118;25,4016734158879;1.06041131789599e-07
"1426";27,235566779996;"+";NA;NA;NA;"+";NA;NA;"+";"+";NA;"+";NA;0,0123921500938484;7;-529,248767847223;1073,36575274871;25,4041798334181;1.05908323349512e-07
"3222";25,9727185508163;"+";NA;"+";NA;"+";NA;NA;"+";NA;NA;"+";"+";0,0285035499716529;8;-528,122574681849;1073,3701493637;25,4085764484075;1.05675760005067e-07
"3414";25,7253442728994;"+";NA;"+";NA;"+";NA;"+";NA;"+";NA;"+";"+";0,0445788846869593;9;-526,98014069355;1073,37760422175;25,4160313064547;1.05282594313952e-07
"3216";25,6025885128841;"+";"+";"+";"+";NA;NA;NA;"+";NA;NA;"+";"+";0,0445633167467617;9;-526,981256336679;1073,379835508;25,4182625927135;1.05165202007094e-07
"3228";25,6335531051615;"+";"+";NA;"+";"+";NA;NA;"+";NA;NA;"+";"+";0,0444973538693615;9;-526,985983223583;1073,38928928181;25,4277163665217;1.04669271019206e-07
"3256";25,4950469894862;"+";"+";"+";NA;"+";"+";NA;"+";NA;NA;"+";"+";0,0605698226593194;10;-525,824481059149;1073,39499386433;25,4334209490396;1.0437114913973e-07
"1408";25,4200791306487;"+";"+";"+";"+";"+";"+";"+";NA;"+";NA;"+";NA;0,0766594612099891;11;-524,641670822184;1073,39534164437;25,4337687290783;1.04353001616467e-07
"2432";25,2354773343868;"+";"+";"+";"+";"+";"+";"+";NA;"+";NA;NA;"+";0,0766479673908518;11;-524,642523108247;1073,39704621649;25,435473301203;1.04264100897428e-07
"3406";25,5520917457552;"+";NA;"+";"+";NA;NA;"+";NA;"+";NA;"+";"+";0,0444106783418113;9;-526,992193879095;1073,40171059283;25,440137677544;1.04021220725926e-07
"3231";25,5532025738305;NA;"+";"+";"+";"+";NA;NA;"+";NA;NA;"+";"+";0,0443015689607455;9;-527,000011211334;1073,41734525731;25,4557723420221;1.0321122242149e-07
"3450";25,7753933734807;"+";NA;NA;"+";"+";"+";"+";NA;"+";NA;"+";"+";0,0603398007749479;10;-525,841243631017;1073,42851900807;25,4669460927753;1.02636201963857e-07
"3322";25,4946869330081;"+";NA;NA;"+";"+";"+";"+";"+";NA;NA;"+";"+";0,0602527953410369;10;-525,847582979705;1073,44119770544;25,4796247901518;1.01987613278573e-07
"2496";25,6023090383649;"+";"+";"+";"+";"+";"+";NA;"+";"+";NA;NA;"+";0,0761805796384923;11;-524,677171717838;1073,46634343568;25,5047705203849;1.00713364040896e-07
"3325";25,4164713588157;NA;NA;"+";"+";"+";"+";"+";"+";NA;NA;"+";"+";0,0600267992512459;10;-525,864046659119;1073,47412506427;25,5125521489797;1.00322268377827e-07
"3310";25,4972024784631;"+";NA;"+";"+";NA;"+";"+";"+";NA;NA;"+";"+";0,0599893979824258;10;-525,866770937513;1073,47957362106;25,5180007057672;1.00049334532363e-07
"1472";25,7823377837131;"+";"+";"+";"+";"+";"+";NA;"+";"+";NA;"+";NA;0,0758660649746331;11;-524,700477606499;1073,512955213;25,5513822977077;9.83932902962131e-08
"1183";26,2459200663285;NA;"+";"+";"+";"+";NA;NA;"+";NA;NA;"+";NA;0,0274242825679377;8;-528,198597263762;1073,52219452752;25,5606216122326;9.79397953203134e-08
"1168";26,1386674075151;"+";"+";"+";"+";NA;NA;NA;"+";NA;NA;"+";NA;0,0272981253565771;8;-528,207478154161;1073,53995630832;25,5783833930316;9.70738535905319e-08
"2302";25,3728948821761;"+";NA;"+";"+";"+";"+";"+";"+";NA;NA;NA;"+";0,0594967437974385;10;-525,902645363649;1073,55132247333;25,58974955804;9.65237395239927e-08
"1500";25,8991120268392;"+";"+";NA;"+";"+";NA;"+";"+";"+";NA;"+";NA;0,0592076322292732;10;-525,923689340998;1073,59341042803;25,6318375127378;9.45137197188338e-08
"1180";26,3100226587471;"+";"+";NA;"+";"+";NA;NA;"+";NA;NA;"+";NA;0,0269056654474766;8;-528,235098175961;1073,59519635192;25,6336234366318;9.44293602341669e-08
"1503";25,9061946278099;NA;"+";"+";"+";"+";NA;"+";"+";"+";NA;"+";NA;0,0591863864561754;10;-525,925235532512;1073,59650281106;25,6349298957657;9.43676963266076e-08
"3312";25,1519620296655;"+";"+";"+";"+";NA;"+";"+";"+";NA;NA;"+";"+";0,0751183974746014;11;-524,755848795964;1073,62369759193;25,6621246766374;9.30932262847356e-08
"480";25,8424387114409;"+";"+";"+";"+";"+";NA;"+";"+";"+";NA;NA;NA;0,0586874732610275;10;-525,961534624448;1073,66910099493;25,7075280796371;9.10036597482592e-08
"1488";25,876244443153;"+";"+";"+";"+";NA;NA;"+";"+";"+";NA;"+";NA;0,0586854628832585;10;-525,961680853248;1073,66939345253;25,707820537237;9.09903533652139e-08
"160";26,0194658498996;"+";"+";"+";"+";"+";NA;NA;"+";NA;NA;NA;NA;0,0263250166966283;8;-528,275941885442;1073,67688377088;25,7153108555931;9.06502173375466e-08
"1278";25,5833518498136;"+";NA;"+";"+";"+";"+";"+";"+";NA;NA;"+";NA;0,0586144959261753;10;-525,966842575125;1073,67971689628;25,7181439809917;9.05218965296739e-08
"3440";25,1039179920776;"+";"+";"+";"+";NA;"+";"+";NA;"+";NA;"+";"+";0,0747283213278342;11;-524,784719521825;1073,68143904365;25,7198661283601;9.04439840557349e-08
"3324";25,0772634209376;"+";"+";NA;"+";"+";"+";"+";"+";NA;NA;"+";"+";0,0745934593564161;11;-524,794698237808;1073,70139647562;25,7398235603252;8.95459572554241e-08
"1056";26,0052439598632;"+";"+";"+";"+";"+";NA;NA;NA;NA;NA;"+";NA;0,0260932127378548;8;-528,292240526416;1073,70948105283;25,7479081375423;8.91847172625184e-08
"3418";25,837704683058;"+";NA;NA;"+";"+";NA;"+";NA;"+";NA;"+";"+";0,0421824288062109;9;-527,15166405019;1073,72065093503;25,7590780197345;8.86880141897136e-08
"1431";26,8384688017277;NA;"+";"+";NA;"+";NA;NA;"+";"+";NA;"+";NA;0,025727074402646;8;-528,317976612121;1073,76095322424;25,7993803089516;8.69187355558385e-08
"3168";25,0366627228307;"+";"+";"+";"+";"+";NA;"+";NA;NA;NA;"+";"+";0,0580036021322511;10;-526,011259343405;1073,76855043284;25,8069775175511;8.65891919723249e-08
"2462";26,0695400330689;"+";NA;"+";"+";"+";NA;NA;"+";"+";NA;NA;"+";0,0417545975742115;9;-527,182240408671;1073,78180365199;25,8202307366969;8.60172961617724e-08
"3318";25,549877963648;"+";NA;"+";NA;"+";"+";"+";"+";NA;NA;"+";"+";0,0577881109530859;10;-526,026920372596;1073,79987249122;25,8382995759337;8.52436796637631e-08
"3392";25,489523247161;"+";"+";"+";"+";"+";"+";NA;NA;"+";NA;"+";"+";0,0738323329389269;11;-524,850988318035;1073,81397663607;25,8524037207799;8.46446497449117e-08
"1496";25,9475566361425;"+";"+";"+";NA;"+";NA;"+";"+";"+";NA;"+";NA;0,0576740556978357;10;-526,035207999372;1073,81644774478;25,8548748294861;8.45401312618812e-08
"1428";26,8974850771782;"+";"+";NA;NA;"+";NA;NA;"+";"+";NA;"+";NA;0,0253124649381455;8;-528,347108093565;1073,81921618713;25,8576432718387;8.44231899769155e-08
"3470";26,1375584341063;"+";NA;"+";"+";NA;NA;NA;"+";"+";NA;"+";"+";0,0414391538654021;9;-527,204775887065;1073,82687460878;25,8653016934854;8.41005339373668e-08
"3485";26,1566946360261;NA;NA;"+";"+";"+";NA;NA;"+";"+";NA;"+";"+";0,0413980560944616;9;-527,207711389446;1073,83274561354;25,8711726982476;8.38540186199153e-08
"1486";26,2618626535347;"+";NA;"+";"+";NA;NA;"+";"+";"+";NA;"+";NA;0,0412038234051757;9;-527,22158320203;1073,8604892387;25,8989163234144;8.26988421091735e-08
"3104";25,4301464995209;"+";"+";"+";"+";"+";NA;NA;NA;NA;NA;"+";"+";0,04107975850815;9;-527,230442264242;1073,87820736313;25,9166344478392;8.1969443585922e-08
"3512";25,8031379637025;"+";"+";"+";NA;"+";"+";NA;"+";"+";NA;"+";"+";0,0731097845903034;11;-524,904382542507;1073,92076508501;25,9591921697229;8.02436537333842e-08
"3327";25,0564556222035;NA;"+";"+";"+";"+";"+";"+";"+";NA;NA;"+";"+";0,0730987776448099;11;-524,905195602062;1073,92239120412;25,9608182888335;8.01784373799466e-08
"478";26,3284960056922;"+";NA;"+";"+";"+";NA;"+";"+";"+";NA;NA;NA;0,0407670622911397;9;-527,252765780753;1073,92285439615;25,9612814808613;8.01598705235351e-08
"1422";26,616018384606;"+";NA;"+";"+";NA;NA;NA;"+";"+";NA;"+";NA;0,0243960630587624;8;-528,41145282533;1073,94790565066;25,9863327353701;7.91620798867536e-08
"1280";25,3020235472882;"+";"+";"+";"+";"+";"+";"+";"+";NA;NA;"+";NA;0,0727966578603639;11;-524,927508778297;1073,96701755659;26,0054446413028;7.84092136807305e-08
"414";26,6735095358688;"+";NA;"+";"+";"+";NA;NA;"+";"+";NA;NA;NA;0,0242360699513152;8;-528,422680472222;1073,97036094444;26,0087880291542;7.82782469731268e-08
"3320";25,2364437988169;"+";"+";"+";NA;"+";"+";"+";"+";NA;NA;"+";"+";0,0727713031092928;11;-524,929381032929;1073,97076206586;26,0091891505676;7.82625490068425e-08
"1498";26,4052404461072;"+";NA;NA;"+";"+";NA;"+";"+";"+";NA;"+";NA;0,0398922263124561;9;-527,315182074264;1074,04768698317;26,0861140678821;7.53095331160645e-08
"3482";26,2805559156767;"+";NA;NA;"+";"+";NA;NA;"+";"+";NA;"+";"+";0,0398417775308955;9;-527,318779673397;1074,05488218144;26,0933092661498;7.50390863761268e-08
"2208";25,4452865846729;"+";"+";"+";"+";"+";NA;NA;"+";NA;NA;NA;"+";0,0398408575307495;9;-527,318845278614;1074,05501339187;26,0934404765826;7.50341635821105e-08
"3536";25,4895249242763;"+";"+";"+";"+";NA;NA;"+";"+";"+";NA;"+";"+";0,0719428895755743;11;-524,99052490958;1074,09304981916;26,1314769038688;7.36206318577922e-08
"1494";26,3178500096737;"+";NA;"+";NA;"+";NA;"+";"+";"+";NA;"+";NA;0,0395725161333757;9;-527,337978024004;1074,09327888265;26,1317059673634;7.36122004410319e-08
"1501";26,4033274425461;NA;NA;"+";"+";"+";NA;"+";"+";"+";NA;"+";NA;0,0395218561133083;9;-527,341589484545;1074,10050180374;26,1389288884457;7.3346832355402e-08
"3548";25,4551484503632;"+";"+";NA;"+";"+";NA;"+";"+";"+";NA;"+";"+";0,0718164205674172;11;-524,99985458443;1074,11170916886;26,1501362535687;7.29369694333612e-08
"3262";25,5602197165494;"+";NA;"+";"+";"+";"+";NA;"+";NA;NA;"+";"+";0,0554080503316146;10;-526,199655825584;1074,1453433972;26,1837704819097;7.17206363635355e-08
"1176";26,2961733927223;"+";"+";"+";NA;"+";NA;NA;"+";NA;NA;"+";NA;0,0228761201746565;8;-528,518041828016;1074,16108365603;26,1995107407417;7.11584010080798e-08
"3551";25,4474697184272;NA;"+";"+";"+";"+";NA;"+";"+";"+";NA;"+";"+";0,0714011075598156;11;-525,030483474275;1074,17296694855;26,2113940332597;7.07368565351593e-08
"3224";25,7599542420357;"+";"+";"+";NA;"+";NA;NA;"+";NA;NA;"+";"+";0,0389222645962465;9;-527,384318814999;1074,18596046464;26,2243875493521;7.02787858915535e-08
"2304";25,0078710405996;"+";"+";"+";"+";"+";"+";"+";"+";NA;NA;NA;"+";0,0708774985323337;11;-525,069079572277;1074,25015914455;26,2885862292635;6.80587054318929e-08
"3166";25,3944703224239;"+";NA;"+";"+";"+";NA;"+";NA;NA;NA;"+";"+";0,0384301054233383;9;-527,419372172358;1074,25606717936;26,2944942640718;6.78579554869421e-08
"1248";25,6507482606934;"+";"+";"+";"+";"+";NA;"+";"+";NA;NA;"+";NA;0,0546093586760371;10;-526,257524254497;1074,26108025503;26,2995073397356;6.76880799429983e-08
"3581";25,7709474669791;NA;NA;"+";"+";"+";"+";"+";"+";"+";NA;"+";"+";0,0705412937767034;11;-525,093850327944;1074,29970065589;26,3381277405972;6.63935486078622e-08
"2558";25,7641022286482;"+";NA;"+";"+";"+";"+";"+";"+";"+";NA;NA;"+";0,0705310720494267;11;-525,09460329987;1074,30120659974;26,3396336844489;6.63435749464452e-08
"1310";26,4612365933692;"+";NA;"+";"+";"+";NA;NA;NA;"+";NA;"+";NA;0,0217211743061807;8;-528,598923941094;1074,32284788219;26,3612749668964;6.56295649143605e-08
"3566";25,7995790034113;"+";NA;"+";"+";NA;"+";"+";"+";"+";NA;"+";"+";0,0703356671435411;11;-525,108995988983;1074,32999197797;26,3684190626757;6.53955511684894e-08
"2526";25,8418678501577;"+";NA;"+";"+";"+";NA;"+";"+";"+";NA;NA;"+";0,0540403317179907;10;-526,298722749131;1074,34347724429;26,381904329003;6.49560961632866e-08
"3549";25,8760290752014;NA;NA;"+";"+";"+";NA;"+";"+";"+";NA;"+";"+";0,0539500605965825;10;-526,305256251269;1074,35654424857;26,3949713332797;6.45330887348019e-08
"2528";25,4217568317484;"+";"+";"+";"+";"+";NA;"+";"+";"+";NA;NA;"+";0,0698965873404892;11;-525,141325700365;1074,39465140073;26,4330784854385;6.33151425803947e-08
"3578";25,8619225266492;"+";NA;NA;"+";"+";"+";"+";"+";"+";NA;"+";"+";0,0698915210281315;11;-525,141698646975;1074,39539729395;26,4338243786597;6.32915338152489e-08
"3544";25,5600121129212;"+";"+";"+";NA;"+";NA;"+";"+";"+";NA;"+";"+";0,0698474603579234;11;-525,14494200086;1074,40188400172;26,4403110864289;6.3086589506303e-08
"3546";25,9285927616601;"+";NA;NA;"+";"+";NA;"+";"+";"+";NA;"+";"+";0,0535708283247195;10;-526,332696925992;1074,41142559802;26,4498526827249;6.27863329231972e-08
"3534";25,9028184427562;"+";NA;"+";"+";NA;NA;"+";"+";"+";NA;"+";"+";0,0533861645985673;10;-526,34605493591;1074,43814161785;26,4765687025604;6.19532092904489e-08
"3358";25,9183144749106;"+";NA;"+";"+";"+";NA;NA;NA;"+";NA;"+";"+";0,037107110615578;9;-527,513511826992;1074,44434648863;26,482773573339;6.17613013064515e-08
"1376";25,7056439148067;"+";"+";"+";"+";"+";NA;"+";NA;"+";NA;"+";NA;0,0533307365780407;10;-526,350063921386;1074,4461595888;26,4845866735122;6.17053369644761e-08
"3478";26,24541314909;"+";NA;"+";NA;"+";NA;NA;"+";"+";NA;"+";"+";0,0369442702332135;9;-527,525090038502;1074,46750291165;26,5059299963598;6.10503396711757e-08
"1437";26,8711596702943;NA;NA;"+";"+";"+";NA;NA;"+";"+";NA;"+";NA;0,0206321774011888;8;-528,675100197749;1074,4752003955;26,5136274802064;6.0815824253596e-08
"3487";25,8673216143503;NA;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";"+";0,0529699510382174;10;-526,376153004848;1074,49833775573;26,5367648404365;6.0116319412213e-08
"3472";25,8737152915233;"+";"+";"+";"+";NA;NA;NA;"+";"+";NA;"+";"+";0,0529670484811365;10;-526,376362853944;1074,49875745392;26,5371845386285;6.01037053804976e-08
"1534";25,8894300765008;"+";NA;"+";"+";"+";"+";"+";"+";"+";NA;"+";NA;0,0689052917699954;11;-525,214259330057;1074,54051866011;26,5789457448234;5.88617156364659e-08
"1430";26,7581131345105;"+";NA;"+";NA;"+";NA;NA;"+";"+";NA;"+";NA;0,0200449806658337;8;-528,716139980344;1074,55727996069;26,5957070453974;5.83704775051022e-08
"1246";26,0131697072945;"+";NA;"+";"+";"+";NA;"+";"+";NA;NA;"+";NA;0,0362688261545602;9;-527,573094309353;1074,56351145335;26,6019385380616;5.81888929365378e-08
"1434";26,9452651673975;"+";NA;NA;"+";"+";NA;NA;"+";"+";NA;"+";NA;0,0199442043828578;8;-528,723180866852;1074,5713617337;26,6097888184124;5.79609410393515e-08
"3198";25,2725115487376;"+";NA;"+";"+";"+";"+";"+";NA;NA;NA;"+";"+";0,0524598574547177;10;-526,413021887698;1074,57207552143;26,610502606138;5.79402588261111e-08
"3484";25,9533342597689;"+";"+";NA;"+";"+";NA;NA;"+";"+";NA;"+";"+";0,0524242304670329;10;-526,415596217537;1074,5772241811;26,6156512658142;5.77912933144355e-08
"3200";24,9661318724729;"+";"+";"+";"+";"+";"+";"+";NA;NA;NA;"+";"+";0,0681853110488447;11;-525,267182587692;1074,64636517538;26,6847922600925;5.58275587845671e-08
"3580";25,4450244923954;"+";"+";NA;"+";"+";"+";"+";"+";"+";NA;"+";"+";0,0843499297331896;12;-524,069019077433;1074,65416718712;26,6925942718335;5.56101993858038e-08
"3568";25,4504798891768;"+";"+";"+";"+";NA;"+";"+";"+";"+";NA;"+";"+";0,0843454752894185;12;-524,069352156089;1074,65483334444;26,6932604291462;5.55916798997068e-08
"3542";25,927779659178;"+";NA;"+";NA;"+";NA;"+";"+";"+";NA;"+";"+";0,0518425956544136;10;-526,457610226719;1074,66125219947;26,6996792841792;5.54135484354632e-08
"3574";25,8572900310162;"+";NA;"+";NA;"+";"+";"+";"+";"+";NA;"+";"+";0,0678616535993014;11;-525,290960196254;1074,69392039251;26,7323474772172;5.45157703445653e-08
"3518";25,8690267240196;"+";NA;"+";"+";"+";"+";NA;"+";"+";NA;"+";"+";0,0677041757754067;11;-525,302526375841;1074,71705275168;26,7554798363915;5.38888636011857e-08
"3583";25,4107504450312;NA;"+";"+";"+";"+";"+";"+";"+";"+";NA;"+";"+";0,0835546875711523;12;-524,128457235362;1074,77304350298;26,8114705876908;5.24011463866313e-08
"2464";25,8057978075073;"+";"+";"+";"+";"+";NA;NA;"+";"+";NA;NA;"+";0,0509478359447575;10;-526,522192336867;1074,79041641977;26,8288435044747;5.19479372497305e-08
"416";26,3802538119077;"+";"+";"+";"+";"+";NA;NA;"+";"+";NA;NA;NA;0,0343605788861272;9;-527,708533249078;1074,8343893328;26,8728164175106;5.08182505970037e-08
"1374";26,0678443379368;"+";NA;"+";"+";"+";NA;"+";NA;"+";NA;"+";NA;0,0342328033555711;9;-527,717592631541;1074,85250809773;26,8909351824379;5.0359947733671e-08
"1182";26,3561506396595;"+";NA;"+";"+";"+";NA;NA;"+";NA;NA;"+";NA;0,017789570997942;8;-528,87354467901;1074,87208935802;26,9105164427285;4.98692979160446e-08
"2560";25,4005164881315;"+";"+";"+";"+";"+";"+";"+";"+";"+";NA;NA;"+";0,0827722782227038;12;-524,186885950168;1074,88990093259;26,9283280173036;4.94271443418416e-08
"1424";26,4037551356636;"+";"+";"+";"+";NA;NA;NA;"+";"+";NA;"+";NA;0,0338837169248544;9;-527,742337019064;1074,90199687277;26,9404239574835;4.91291126031981e-08
"3230";25,8240492656735;"+";NA;"+";"+";"+";NA;NA;"+";NA;NA;"+";"+";0,0335947215200864;9;-527,762815197447;1074,94295322954;26,9813803142481;4.81332692017685e-08
"3296";25,2355136589335;"+";"+";"+";"+";"+";NA;"+";"+";NA;NA;"+";"+";0,0659613170434471;11;-525,430402838067;1074,97280567613;27,011232760844;4.74201565565013e-08
"3360";25,709306778591;"+";"+";"+";"+";"+";NA;NA;NA;"+";NA;"+";"+";0,0496272037720835;10;-526,617402020081;1074,98083578619;27,0192628709024;4.72301437296734e-08
"1536";25,6031805975327;"+";"+";"+";"+";"+";"+";"+";"+";"+";NA;"+";NA;0,0821273403375623;12;-524,235011135705;1074,98615130367;27,0245783883774;4.71047840641654e-08
"1439";26,5514961830573;NA;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";NA;0,0332183654429962;9;-527,789474567859;1074,99627197036;27,034699055072;4.68670202440107e-08
"3576";25,5389260644263;"+";"+";"+";NA;"+";"+";"+";"+";"+";NA;"+";"+";0,0818632781394493;12;-524,254705672846;1075,02554037795;27,0639674626602;4.61861528458334e-08
"1312";26,2844286664836;"+";"+";"+";"+";"+";NA;NA;NA;"+";NA;"+";NA;0,0329815591912626;9;-527,806243540334;1075,02980991531;27,0682370000238;4.6087661258987e-08
"3264";25,3506332205244;"+";"+";"+";"+";"+";"+";NA;"+";NA;NA;"+";"+";0,0653477078118288;11;-525,475367616099;1075,0627352322;27,101162316907;4.53351470211462e-08
"1436";26,6173262925959;"+";"+";NA;"+";"+";NA;NA;"+";"+";NA;"+";NA;0,032550798572036;9;-527,836736491376;1075,0907958174;27,1292229021069;4.47035229398999e-08
"3424";25,3039617706887;"+";"+";"+";"+";"+";NA;"+";NA;"+";NA;"+";"+";0,0644812345256384;11;-525,538811838512;1075,18962367702;27,2280507617331;4.25482353457466e-08
"3294";25,5961329384926;"+";NA;"+";"+";"+";NA;"+";"+";NA;NA;"+";"+";0,0476848040146775;10;-526,757197409422;1075,26042656488;27,2988536495848;4.10683165661545e-08
"3480";26,0332164551218;"+";"+";"+";NA;"+";NA;NA;"+";"+";NA;"+";"+";0,0474587236404753;10;-526,77344999619;1075,29293173841;27,3313588231222;4.04062449495153e-08
